ItemID,ProductTitle,ProductPrice,ProductDescription,MainImageURL,AllImagesURLs,CategoryID,CategoryName,ItemSpecifications
296287415126,Louis Vuitton x Supreme Epi Danube Red Crossbody Shoulder Bag - M53417,5000.0,"Selling One (1) Brand New &quot;Louis Vuitton x Supreme Epi Danube Red Crossbody Shoulder Bag - M53417&quot; as is, final sale and no returns.Box may show minor creases due to storage and factory blemishes on bag. Please see photos for details.Feel free to contact for additional photos and/or questions. Thank you!",https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/5BYAAOSwtKpl8IJk/$_12.JPG?set_id=880000500F,"[""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/5BYAAOSwtKpl8IJk/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/7ecAAOSwDtVl8IJl/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/jO0AAOSw9Ltl8IJl/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/zQIAAOSw7Mdl8IJl/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/WvMAAOSwqp5l8IJm/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/TPoAAOSwpztl8IJn/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/38wAAOSw1TJl8IJn/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/sxAAAOSwq5Fl8IJn/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/08IAAOSwmzFl8IJn/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/ULoAAOSwbTNl8IJo/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/groAAOSwO21l8IJo/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/tMAAAOSwdUll8IJo/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/PhMAAOSwXspl8IJo/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/R4YAAOSwZH5l8IJp/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/08oAAOSwmzFl8IJp/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/FRYAAOSwMPdl8IKZ/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/nisAAOSw~wll8IKf/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/tTwAAOSwiJNl8IJq/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/iLcAAOSwjuFl8IJq/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/yUAAAOSwHwxl8IJq/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/D9YAAOSwtg1l8IJq/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/1f8AAOSwr4Rl8IJw/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/jQoAAOSwnMFl8IKJ/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/aGcAAOSw95Nl8IKP/$_12.JPG?set_id=880000500F""]",169291,"Clothing, Shoes & Accessories:Women:Women's Bags & Handbags","{""Bag Width"": ""2.76 in"", ""Bag Height"": ""6.30 in"", ""Handle/Strap Color"": ""Red"", ""Size"": ""Small"", ""Dimensions"": ""H 6.30\"" x W 2.76\"" x L 8.66\"" x SD 21\"""", ""MPN"": ""Does Not Apply"", ""Exterior Material"": ""Leather, Epi Leather"", ""Brand"": ""Louis Vuitton"", ""Type"": ""Crossbody Bag"", ""Department"": ""Unisex"", ""Length"": ""8.66 in"", ""Exterior Color"": ""Red"", ""Model"": ""Others"", ""Style"": ""Crossbody Bag"", ""Theme"": ""Vintage"", ""Country/Region of Manufacture"": ""Italy"", ""Finish"": ""Louis Vuitton Epi"", ""Product Line"": ""Louis Vuitton Supreme Danube""}"
354976055903,(GOOD CONDITION) Used Red Vintage Hermes Bag Palladillum Hardware.,5000.0,Minor defects. Was a daily bag for several years but now needs to go to someone who can use it. Likely from the 80s or 90s. listed price or best offer,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/xdIAAOSw2Fpk18If/$_12.JPG?set_id=880000500F,"[""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/xdIAAOSw2Fpk18If/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/oUwAAOSwTK9k18Ih/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/NOQAAOSws2dk18Ik/$_12.JPG?set_id=880000500F""]",169291,"Clothing, Shoes & Accessories:Women:Women's Bags & Handbags","{""Exterior Color"": ""Red"", ""Brand"": ""HERM\u00c8S"", ""Department"": ""Women"", ""Style"": ""Tote"", ""Exterior Material"": ""Leather"", ""Product Line"": ""HERM\u00c8S Birkin""}"
385755156943,"Rare defective bag of chips, was filled twice at the factory",5000.0,"Rare defective bag of chips, was filled twice at the factory.",https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/KdEAAOSwp4xkr1PK/$_32.JPG?set_id=880000500F,"[""https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/KdEAAOSwp4xkr1PK/$_32.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/C6kAAOSwjG9kr1Pb/$_32.JPG?set_id=880000500F""]",179179,Home & Garden:Food & Beverages:Pantry:Snacks:Chips,"{""Brand"": ""Lays"", ""Expiration Date"": ""9/12/23"", ""Food Aisle"": ""Pantry"", ""Product"": ""Chips"", ""Number of Servings"": ""2""}"
195978266143,ChanelSmall Coco Handle Bag,5000.0,"ChanelSmall Coco Handle Bag. Chanel Top Handle Bag• From the 2020 Collection by Virginie Viard• Black• Interlocking CC Logo, Quilted Pattern &amp; Chain-Link Accent",https://i.ebayimg.com/00/s/MTYwMFg3NDA=/z/InkAAOSw7PRkl0Gb/$_12.JPG?set_id=880000500F,"[""https://i.ebayimg.com/00/s/MTYwMFg3NDA=/z/InkAAOSw7PRkl0Gb/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFg3NDA=/z/4EoAAOSwYbdkl0GU/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFg3NDA=/z/pQYAAOSw7q5kl0GU/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFg3NDA=/z/pvEAAOSwI6pkl0GV/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFg3NDA=/z/PfQAAOSw8Qdkl0GV/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFg3NDA=/z/YQYAAOSw0LBkl0GW/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFg3NDA=/z/1boAAOSwKGFkl0GX/$_12.JPG?set_id=880000500F""]",169291,"Clothing, Shoes & Accessories:Women:Women's Bags & Handbags","{""Bag Width"": ""11.25\"""", ""Pattern"": ""Quilted Pattern"", ""Closure"": ""Turn-Lock Closure at Front"", ""Bag Height"": ""6.5\"""", ""Handle/Strap Color"": ""Rolled Handles & Chain-Link Shoulder Strap"", ""Size"": ""Small"", ""Handle Style"": ""Top Handle"", ""Hardware Color"": ""Gold-Tone Hardware"", ""Bag Depth"": ""4\"""", ""Exterior Material"": ""Leather"", ""Brand"": ""CHANEL"", ""Department"": ""Women"", ""Exterior Color"": ""Black"", ""Model"": ""chanel coco"", ""Lining Color"": ""Canvas Lining & Six Interior Pockets"", ""Style"": ""From the 2020 Collection by Virginie Viard"", ""Features"": ""Canvas Lining & Six Interior Pockets"", ""Finish"": ""Quilted"", ""Handle/Strap Material"": ""Rolled Handles & Chain-Link Shoulder Strap"", ""Product Line"": ""Virginie Viard""}"
385475949771,bags women chanel,5000.0,"bags women chanel. I bought it in LA in December 2022, I bought it for my sister as a gift! But she doesn&apos;t like it, so I&apos;m selling it now! It&apos;s real Chanel! If you like, I can take you to the Chanel counter for identification! it is new. There are also invoice packages!",https://i.ebayimg.com/00/s/OTE0WDkzNw==/z/x-cAAOSwfUBkDoMZ/$_12.JPG?set_id=880000500F,"[""https://i.ebayimg.com/00/s/OTE0WDkzNw==/z/x-cAAOSwfUBkDoMZ/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFg3NDA=/z/W3AAAOSwJApkDoMZ/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/I4QAAOSwvi5kDoMa/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/nbYAAOSwSCtkDoMc/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/OTkyWDEyNDI=/z/-UIAAOSwcS1kDoPw/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTMzNVgxMjQy/z/KnIAAOSwPMFkDoPx/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/NzkyWDEyNDI=/z/FYEAAOSw2atkDoPx/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTEwMVgxMjQy/z/ngEAAOSwiVlkDoPz/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTE5NlgxMjQy/z/7aAAAOSwsm1kDoP0/$_12.JPG?set_id=880000500F""]",169291,"Clothing, Shoes & Accessories:Women:Women's Bags & Handbags","{""Brand"": ""CHANEL"", ""Department"": ""Women"", ""Exterior Color"": ""Black"", ""Style"": ""Crossbody"", ""Exterior Material"": ""Leather""}"
296162164124,Chanel Hobo Bag Shoulder / Crossbody Black Lamb Skin Gold Metal 2022 Classic,5000.0,Authentic.Excellent condition.With dust bag.Base length: 9.5 inHeight: 8 inWidth: 4 inDrop: 20.5 in,https://i.ebayimg.com/00/s/MTYwMFgxMjU4/z/2OgAAOSwYvVlpFJ~/$_12.JPG?set_id=880000500F,"[""https://i.ebayimg.com/00/s/MTYwMFgxMjU4/z/2OgAAOSwYvVlpFJ~/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjcy/z/USsAAOSwFFxlpFKA/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/llgAAOSws85lpFKB/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/QWMAAOSwfzFlpFKC/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/qhIAAOSwyEFlpFKE/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/9H4AAOSw2whlocxn/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/OTgxWDEyOTA=/z/FFMAAOSwh8dlocxo/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMzQ4/z/cSsAAOSwzIplocxl/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMDg4/z/ys0AAOSwJIZlocxo/$_12.JPG?set_id=880000500F""]",169291,"Clothing, Shoes & Accessories:Women:Women's Bags & Handbags","{""Shape"": ""Rectangle"", ""Closure"": ""Turn Lock"", ""Occasion"": ""Business, Casual, Formal, Party/Cocktail, Travel, Wedding"", ""Handle/Strap Color"": ""Gold"", ""Size"": ""Small"", ""Lining Material"": ""Lambskin"", ""Hardware Color"": ""Gold"", ""MPN"": ""NA"", ""Exterior Material"": ""Leather"", ""Vintage"": ""No"", ""Brand"": ""CHANEL"", ""Department"": ""Women"", ""Model"": ""Chanel 2022"", ""Lining Color"": ""Gold"", ""Exterior Color"": ""Black"", ""Theme"": ""Classic"", ""Style"": ""Hobo Bag"", ""Features"": ""Adjustable Strap, Chain Strap"", ""Country/Region of Manufacture"": ""Italy"", ""Product Line"": ""Chanel""}"
266609212729,"Vintage $14,000 ROLEX DATE 34mm METEORITE Diamond Mens Watch RARE",5000.0,"Vintage $14,000 ROLEX DATE 34mm METEORITE Diamond Mens Watch RARE.",https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/VlUAAOSwk2FlnYeL/$_12.JPG?set_id=880000500F,"[""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/VlUAAOSwk2FlnYeL/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/lzUAAOSwqNRlnYfM/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/cCAAAOSw5SVlnYfN/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/CJkAAOSwB05lnYfO/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/h5AAAOSwbNNlnYfQ/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/~lQAAOSwtSZlnYfR/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/Y~QAAOSwK9NlnYfT/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/rxQAAOSwUnFlnYfU/$_12.JPG?set_id=880000500F""]",262023,Jewelry & Watches:Other Jewelry,"{""Brand"": ""Rolex"", ""Department"": ""Men"", ""Modification Description"": ""Refinished Dial"", ""Type"": ""Watch"", ""Modified Item"": ""Yes"", ""Main Stone"": ""Diamond""}"
305664345090,Rolex GMT Master Box & Booklet Set For 1675 From 1973,5000.0,Rolex GMT Master Booklet Set For 1675 From 1973Comes withRolex Seahorse Box w/ 1675 reference stickerRolex GMT Master Booklet dated from 1973Your Rolex Oyster Booklet dated from 1973Rolex Calendar card 1973-1974Rolex Translation BookletRolex Leather Green Wallet / Card HolderRolex Swiss Chronometer Frog Foot Hang TagRolex GMT Master Green Hang Tag,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/IRYAAOSwbutmcifO/$_12.JPG?set_id=880000500F,"[""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/IRYAAOSwbutmcifO/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/iTEAAOSwn9dmcifQ/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/HBoAAOSwWY5mcifQ/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/zoYAAOSwonJmjLIF/$_57.PNG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/zmMAAOSwqqFmcifT/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/ZpoAAOSwXCBmjLIU/$_57.PNG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/wd0AAOSwRSdmjLIU/$_57.PNG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/lMUAAOSwo-tmjLIa/$_57.PNG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/DboAAOSwZPVmjLIa/$_57.PNG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/AeoAAOSw-tJmcifZ/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/8gQAAOSwS9dmcifZ/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/lKkAAOSwd~9mcifa/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/0xkAAOSwkCBmcifc/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/qBUAAOSwBMNmciff/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/EcYAAOSw1ztmcifh/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/sIkAAOSwfdtmjLIt/$_57.PNG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/HvsAAOSwU1NmjLIr/$_57.PNG?set_id=880000500F""]",93720,"Jewelry & Watches:Watches, Parts & Accessories:Parts, Tools & Guides:Manuals, Guides & Catalogs","{""Brand"": ""Rolex"", ""Type"": ""Manual"", ""Model"": ""GMT-Master""}"
375623996403,rolex mens watch datejust Diamond dial,5000.0,rolex mens watch datejust. Condition is Pre-owned. Shipped with USPS Priority Mail.,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/z3wAAOSwLJNm1Asp/$_57.JPG?set_id=880000500F,"[""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/z3wAAOSwLJNm1Asp/$_57.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/VW8AAOSw7Sxm1As2/$_57.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/gJcAAOSwun1m1AtE/$_57.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/qSYAAOSwSd9m1AtT/$_57.JPG?set_id=880000500F""]",31387,"Jewelry & Watches:Watches, Parts & Accessories:Watches:Wristwatches","{""Brand"": ""Rolex"", ""Department"": ""Men"", ""Type"": ""Wristwatch"", ""Model"": ""Rolex Datejust"", ""Display"": ""Analog"", ""Bezel Type"": ""Diamond"", ""Customized"": ""No"", ""Features"": ""Swiss Made""}"
387181121145,Rolex Datejust 16200 Silver Oyster Bracelet with Silver Bezel,5000.0,,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/7bUAAOSwqJBmhF7p/$_12.JPG?set_id=880000500F,"[""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/7bUAAOSwqJBmhF7p/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/LWUAAOSwZ0ZmhF7p/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/UVEAAOSwyiJmhF7p/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/oC4AAOSwdWxmhF7p/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/mAEAAOSwyrNmhF7q/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/9a0AAOSwuctmhF7q/$_12.JPG?set_id=880000500F""]",31387,"Jewelry & Watches:Watches, Parts & Accessories:Watches:Wristwatches","{""Customized"": ""No"", ""Lug Width"": ""20 mm"", ""Closure"": ""Deployant"", ""Dial Pattern"": ""Sunburst"", ""Band Width"": ""20 mm"", ""Water Resistance"": ""100 m (10 ATM)"", ""Brand"": ""Rolex"", ""Band Color"": ""Silver"", ""Case Size"": ""36 mm"", ""Case Material"": ""Stainless Steel"", ""Watch Shape"": ""Round"", ""Movement"": ""Mechanical (Automatic)"", ""Band/Strap"": ""Rolex Oyster"", ""Display"": ""Analog"", ""Department"": ""Men"", ""Band Material"": ""Stainless Steel"", ""Type"": ""Wristwatch"", ""Dial Color"": ""Silver"", ""Features"": ""Sapphire Crystal, Scratch-Resistant, Screwdown Crown, Water-Resistant, Date Indicator, Self-Winding, Swiss Made"", ""Case Color"": ""Silver"", ""Caseback"": ""Solid"", ""Case Thickness"": ""12 mm"", ""Bezel Type"": ""Smooth"", ""Bezel Color"": ""Silver"", ""Indices"": ""Baton Indexes"", ""Model"": ""Rolex Datejust"", ""Reference Number"": ""16200""}"
403526948864,Rolex Datejust Oysterquartz Stainless Steel Watch 17000,5000.0,ROLEX DATEJUST OYSTERQUARTZ STAINLESS STEEL WATCHREF:17000CASE:36MMSKU:2-22WRIST SIZE UP TO 7.5 INCHESSERVICED/POLISHED1 YEAR WARRANTYPRICE INCLUDES ALL CUSTOMS+TAX100% AUTHENTIC WITH BOX WITHOUT PAPERS,https://i.ebayimg.com/00/s/MTYwMFgxMDk5/z/oB8AAOSwK~JiJ8Nw/$_57.JPG?set_id=8800005007,"[""https://i.ebayimg.com/00/s/MTYwMFgxMDk5/z/oB8AAOSwK~JiJ8Nw/$_57.JPG?set_id=8800005007"", ""https://i.ebayimg.com/00/s/MTIzMlgxNjAw/z/ua0AAOSwO0liJ8Ny/$_57.JPG?set_id=8800005007"", ""https://i.ebayimg.com/00/s/MTAyM1gxNjAw/z/SC0AAOSwfvxiJ8Nz/$_57.JPG?set_id=8800005007""]",31387,"Jewelry & Watches:Watches, Parts & Accessories:Watches:Wristwatches","{""Model"": ""Rolex Datejust"", ""Department"": ""Unisex Adult"", ""Case Material"": ""Stainless Steel"", ""Movement"": ""Quartz"", ""Band Material"": ""Stainless Steel"", ""Type"": ""Wristwatch"", ""Customized"": ""No"", ""Dial Color"": ""Silver"", ""Reference Number"": ""17000"", ""Brand"": ""Rolex"", ""Case Size"": ""36 mm""}"
405205956497,rolex datejust Watch Oyster Perpetual Collection 36 Mm Case Dimension,5000.0,This Rolex watch is a vintage watch made of stainless steel and 18k yellow gold featuring automatic movement with fluted bezel gold dial. Authenticated by the Real Real and a horologist. Please see its description on its authentication pdf,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/is0AAOSw~QNmqFgm/$_12.JPG?set_id=880000500F,"[""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/is0AAOSw~QNmqFgm/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/mp0AAOSwKmNmqFgm/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/oKIAAOSwV5RmqFgm/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/VHgAAOSw~7ZmqFgl/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/q1sAAOSw~YZmqFgn/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/hT0AAOSwqvtmqFgn/$_12.JPG?set_id=880000500F""]",31387,"Jewelry & Watches:Watches, Parts & Accessories:Watches:Wristwatches","{""Brand"": ""Rolex"", ""Type"": ""Wristwatch"", ""Department"": ""Unisex Adults"", ""Band Color"": ""Gold, Silver"", ""Band Material"": ""Stainless Steel"", ""Bezel Type"": ""Diamond"", ""Model"": ""Rolex Datejust"", ""With Original Box/Packaging"": ""No"", ""Case Size"": ""36 mm"", ""Year Manufactured"": ""1980-1989"", ""With Papers"": ""Yes"", ""Display"": ""Analog""}"
373490674270,Rolex Air King Super Precision 5500 Vintage 50´s,5000.0,Up for sale is a Rolex Air King Super Precision 5500 with cal. 1530&nbsp;Watch is running perfectly and condition is pretty good.&nbsp;Dial condition is pretty good given it´s age.&nbsp;Year of manufacture: 1958. The watch comes with a bracelet although it´s from 1968 with end links 57.If you need more pictures or have any questions please let me know.&nbsp;Shipping goes via DHL expedited shipping and should arrive between 7-10 business days.&nbsp;Thank you.&nbsp;,https://i.ebayimg.com/00/s/MTI4MFg3MjA=/z/qVMAAOSwEBdgSB6Q/$_12.JPG?set_id=880000500F,"[""https://i.ebayimg.com/00/s/MTI4MFg3MjA=/z/qVMAAOSwEBdgSB6Q/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/NzIwWDEyODA=/z/zhoAAOSwB6JgSB6R/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/NzIwWDEyODA=/z/ILMAAOSwxCZgSB6S/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTI4MFg3MjA=/z/YpoAAOSwhCxgSB6T/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTI4MFg3MjA=/z/f5kAAOSwZpJgSB6U/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTI4MFg3MjA=/z/xmAAAOSwikxgSB6V/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTI4MFg3MjA=/z/B1AAAOSwta1gSB6W/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTI4MFg3MjA=/z/o1UAAOSwBRdgSB6X/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTI4MFg3MjA=/z/-QYAAOSwbgNgSB6X/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTI4MFg3MjA=/z/BA8AAOSwgrlgSB6Y/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/NzIwWDEyODA=/z/lg8AAOSwdg1gSB6Z/$_12.JPG?set_id=880000500F"", ""https://i.ebayimg.com/00/s/MTI4MFg3MjA=/z/TlcAAOSwdcxgSB6d/$_12.JPG?set_id=880000500F""]",31387,"Jewelry & Watches:Watches, Parts & Accessories:Watches:Wristwatches","{""Model"": ""Rolex Air-King Precision"", ""Department"": ""Men"", ""Case Color"": ""Silver"", ""Case Material"": ""Stainless Steel"", ""Movement"": ""Mechanical (Automatic)"", ""Type"": ""Wristwatch"", ""Year Manufactured"": ""1950-1959"", ""Dial Color"": ""White"", ""Band Color"": ""Silver"", ""Reference Number"": ""5500"", ""Display"": ""Analog"", ""Brand"": ""Rolex"", ""Case Size"": ""36 mm"", ""Style"": ""Classic"", ""Band Material"": ""Stainless Steel"", ""Features"": ""Swiss Made""}"
